0.0002064033102906393,2.0
0.0002076369368988057,4.0
0.00020504460005829156,6.0
0.00020337114500093415,8.0
0.00020379165276163152,10.0
0.00021435794205478762,12.0
0.00020168442980197931,14.0
0.00020299865688870098,16.0
0.00020231811108968267,18.0
0.00020105363224155333,20.0
0.0002021937482201118,22.0
0.0002012301259502447,24.0
0.00020692350212259326,26.0
0.00020584627664266026,28.0
0.00020366403069668748,30.0
0.00022717255834694248,32.0
0.00020855130312219774,34.0
0.00020429412978471945,36.0
0.00020392382653526068,38.0
0.00020207543384975565,40.0
0.0002138438311466457,42.0
0.00021113560317455557,44.0
0.00020836310096821243,46.0
0.00020668942401160707,48.0
0.00021093298842281378,50.0
0.00019949140635154398,52.0
0.00019989861095965356,54.0
0.00020759452595313995,56.0
0.0001996378757910743,58.0
0.00019746794163327477,60.0
0.00022377302422042487,62.0
0.0002044037580487933,64.0
0.00020535591642372212,66.0
0.00020879303094228024,68.0
0.00020771607169567938,70.0
0.00021240399323502692,72.0
0.00021518875412662473,74.0
0.00021228682090954022,76.0
0.00021261891820570583,78.0
0.00021186588462210259,80.0
0.00020215307026386512,82.0
0.000209270435216087,84.0
0.0002172099758535812,86.0
0.0002052208062590629,88.0
0.00020548701575394117,90.0
0.00021149306517762931,92.0
0.00021029067666209267,94.0
0.00020965785902549383,96.0
0.00021787795317542287,98.0
0.00020798702342049512,100.0
0.00021107961081563413,102.0
0.00019928667484269617,104.0
0.00020762722856199702,106.0
0.0002127954533223939,108.0
0.00020943036872548746,110.0
0.00021032433451191368,112.0
0.00020637589828460318,114.0
0.0002173656211973912,116.0
0.00021498308329159047,118.0
0.00022156197058965883,120.0
0.00022040229964648403,122.0
0.00021698073912395564,124.0
0.0002102404137190815,126.0
0.00020980667688190333,128.0
0.00021967665869653894,130.0
0.0002119987011093044,132.0
0.00021271886243747894,134.0
0.00021516351900406687,136.0
0.00021524329352146866,138.0
0.0002174380191658324,140.0
0.00021881914854655652,142.0
0.0002130709207882485,144.0
0.00020792812159480643,146.0
0.0002220874190331046,148.0
0.00021474846056464142,150.0
0.00021845074707266954,152.0
0.00021862228166599648,154.0
0.00021370485681240735,156.0
0.00021976787445995296,158.0
0.00022076370251058577,160.0
0.00021841873367104206,162.0
0.00021341861153646298,164.0
0.00020865540794015795,166.0
0.00022127154905524765,168.0
0.00022101998038149228,170.0
0.00022092613465565637,172.0
0.00022140430636337686,174.0
0.00022850059409841816,176.0
0.00023483816464865554,178.0
0.00023138261814392868,180.0
0.0002391415191696088,182.0
0.00023426178583403775,184.0
0.0002211842013389544,186.0
0.00022627265180982255,188.0
0.00021734866615325275,190.0
0.000219804106267826,192.0
0.00021567444193864606,194.0
0.00021908388614082819,196.0
0.00020935737673492998,198.0
0.00020929057686866232,200.0
0.00021813236713653523,202.0
0.00021933408855420456,204.0
0.00022198271717909008,206.0
0.00021932209763752462,208.0
0.00021738601991872582,210.0
0.00022035560812587614,212.0
0.00023253993594791518,214.0
0.00025332361424664466,216.0
0.0002498097475199355,218.0
0.0002442254750906583,220.0
0.00023103125746082382,222.0
0.0002318444909095818,224.0
0.0002208643540208294,226.0
0.00021939218413345545,228.0
0.0002129973608984242,230.0
0.00021545323783850057,232.0
0.00021433980263143326,234.0
0.00021338327670479405,236.0
0.00021216137142289303,238.0
0.00021427244953402456,240.0
0.00019854310063999544,242.0
0.00021507913561894692,244.0
0.00021308064705025004,246.0
0.0002195727960290876,248.0
0.00021823067018282628,250.0
0.00021497506902399592,252.0
0.00020623415817961266,254.0
0.00022044463509963616,256.0
0.00020631415768485191,258.0
0.00020743073558555792,260.0
0.0002249315613393252,262.0
0.00023790766985810658,264.0
0.00023087118497702952,266.0
0.00022795016834738116,268.0
0.00022884188829979413,270.0
0.00022773467960331568,272.0
0.0002336268910514507,274.0
0.00022731387299013148,276.0
0.00022657486576980912,278.0
0.0002463202735533879,280.0
0.00023411383363032762,282.0
0.0002291274963773002,284.0
0.00023583197895774062,286.0
0.00022760440632745764,288.0
0.0002200749834447653,290.0
0.0002312864827256821,292.0
0.00022772671590549207,294.0
0.00022447969470714072,296.0
0.00022428253668970886,298.0
