0.0002064033102906393,2.0
0.0002076369368988057,4.0
0.0002050446000582916,6.0
0.00020337114500093413,8.0
0.00020379165276163152,10.0
0.0002143579420547876,12.0
0.00020168442980197926,14.0
0.00020299865688870096,16.0
0.0002023181110896827,18.0
0.00020105363224155333,20.0
0.00020219374822011185,22.0
0.00020123012595024467,24.0
0.00020692350212259328,26.0
0.00020584627664266023,28.0
0.00020366403069668748,30.0
0.00022717255834694248,32.0
0.00020855130312219774,34.0
0.00020429412978471942,36.0
0.00020392382653526068,38.0
0.00020207543384975565,40.0
0.00021384383114664567,42.0
0.0002111356031745556,44.0
0.00020836310096821245,46.0
0.00020668942401160707,48.0
0.00021093298842281378,50.0
0.00019949140635154398,52.0
0.00019989861095965359,54.0
0.00020759452595314,56.0
0.0001996378757910743,58.0
0.0001974679416332748,60.0
0.0002237730242204249,62.0
0.0002044037580487933,64.0
0.00020535591642372207,66.0
0.00020879303094228024,68.0
0.00020771607169567938,70.0
0.0002124039932350269,72.0
0.00021518875412662475,74.0
0.00021228682090954022,76.0
0.00021261891820570583,78.0
0.00021186588462210256,80.0
0.00020215307026386512,82.0
0.000209270435216087,84.0
0.0002172099758535812,86.0
0.0002052208062590629,88.0
0.00020548701575394122,90.0
0.00021149306517762926,92.0
0.00021029067666209267,94.0
0.00020965785902549386,96.0
0.00021787795317542287,98.0
0.00020798702342049512,100.0
0.00021107961081563413,102.0
0.00019928667484269617,104.0
0.00020762722856199704,106.0
0.0002127954533223939,108.0
0.00020943036872548746,110.0
0.00021032433451191368,112.0
0.0002063758982846032,114.0
0.0002173656211973912,116.0
0.00021498308329159047,118.0
0.00022156197058965883,120.0
0.00022040229964648403,122.0
0.00021698073912395564,124.0
0.0002102404137190815,126.0
0.00020980667688190333,128.0
0.0002196766586965389,130.0
0.0002119987011093044,132.0
0.00021271886243747894,134.0
0.00021516351900406687,136.0
0.00021524329352146863,138.0
0.0002174380191658324,140.0
0.00021881914854655646,142.0
0.0002130709207882485,144.0
0.00020792812159480645,146.0
0.0002220874190331046,148.0
0.00021474846056464142,150.0
0.0002184507470726696,152.0
0.00021862228166599648,154.0
0.00021370485681240726,156.0
0.00021976787445995296,158.0
0.00022076370251058574,160.0
0.00021841873367104209,162.0
0.00021341861153646296,164.0
0.000208655407940158,166.0
0.00022127154905524765,168.0
0.00022101998038149228,170.0
0.0002209261346556564,172.0
0.0002214043063633769,174.0
0.00022850059409841816,176.0
0.00023483816464865562,178.0
0.00023138261814392865,180.0
0.00023914151916960879,182.0
0.00023426178583403775,184.0
0.00022118420133895438,186.0
0.0002262726518098225,188.0
0.00021734866615325275,190.0
0.000219804106267826,192.0
0.00021567444193864606,194.0
0.00021908388614082816,196.0
0.00020935737673493,198.0
0.00020929057686866232,200.0
0.00021813236713653523,202.0
0.00021933408855420456,204.0
0.00022198271717909008,206.0
0.00021932209763752462,208.0
0.00021738601991872582,210.0
0.00022035560812587609,212.0
0.00023253993594791518,214.0
0.00025332361424664456,216.0
0.0002498097475199355,218.0
0.0002442254750906583,220.0
0.00023103125746082382,222.0
0.00023184449090958182,224.0
0.0002208643540208294,226.0
0.00021939218413345545,228.0
0.0002129973608984242,230.0
0.00021545323783850057,232.0
0.00021433980263143326,234.0
0.00021338327670479405,236.0
0.00021216137142289303,238.0
0.00021427244953402456,240.0
0.00019854310063999544,242.0
0.00021507913561894686,244.0
0.00021308064705025004,246.0
0.0002195727960290876,248.0
0.00021823067018282626,250.0
0.00021497506902399592,252.0
0.00020623415817961266,254.0
0.0002204446350996362,256.0
0.00020631415768485194,258.0
0.00020743073558555792,260.0
0.0002249315613393252,262.0
0.00023790766985810655,264.0
0.00023087118497702955,266.0
0.0002279501683473812,268.0
0.00022884188829979413,270.0
0.00022773467960331568,272.0
0.00023362689105145069,274.0
0.0002273138729901315,276.0
0.00022657486576980912,278.0
